h00x,h00y,h10x,h10y,h20x,h20y,h30x,h30y,h40x,h40y,h50x,h50y,h60x,h60y,h70x,h70y,h80x,h80y,h90x,h90y,h100x,h100y
111.824800984451,0.134352415118898,49.1672237713033,0.0268544146639357,49.2366418820382,0.0173463010700586,58.0942002789202,0.017095549333153,67.9957312270292,0.0177780152112923,73.0055301735302,0.0166438323446125,81.5004444481501,0.0176011800968634,86.8015976216925,0.0175229989680327,91.7346210181912,0.0167382023161008,97.6917886972819,0.0171822692263285,104.033739281056,0.0177471912836382
132.974172569219,0.135794021069224,55.7371257525643,0.0321909762868632,54.9419935887512,0.0209798916464218,64.825290929498,0.0207400126371874,76.4701400836365,0.0219035708977294,80.8236344308766,0.020320484527743,90.2308479943935,0.0212993963258969,95.346940675047,0.0211418142176616,101.555228075665,0.0206349280927875,109.865565583987,0.0212710301434799,115.175630364887,0.0216093472770258
158.12474084773,0.136921823760328,63.6852693553919,0.0384410468665123,61.7919865991758,0.0255277055230395,72.3366228738985,0.025124503932772,85.3290680373506,0.026698034373096,90.1855993869558,0.024879909749413,99.8964379621294,0.0257764531929583,105.55876452376,0.0257216666221974,112.43190945995,0.0251091879322164,122.594106684618,0.0258738121132844,127.515897581094,0.025988466045553
188.029340142703,0.138723804388753,74.5030242616906,0.0465665133550737,68.9525111703174,0.030832383023675,80.7157058961255,0.03073991097116,94.4701430084357,0.0322498486576575,99.8471420939015,0.0300349577120528,110.59671376931,0.0312556829099663,117.789995748873,0.0311514525645533,125.447384850016,0.0313362931161537,134.669086162268,0.0307909579965163,141.173270388797,0.0316045267564425
223.595285416288,0.139428693494165,88.5422400333357,0.0563565916858682,77.5490101022765,0.0375580337288601,90.0677909087094,0.0372993630861395,104.589872748801,0.0390259235022568,110.540578716655,0.036578855396769,123.404932123318,0.0385021259514775,131.435272604154,0.0380133332655974,139.975853706948,0.0385679056991122,146.760970215017,0.0375814836955433,156.28694627457,0.0389284420721757
265.883412117345,0.140981194583325,105.232419937294,0.0671214643836001,87.9089936353688,0.0454032350943303,101.299566893116,0.0450514642299082,117.626254127781,0.0479317592514898,122.385350819652,0.0438671771857398,138.783963316877,0.0475544281984568,145.51488922262,0.0459859178243875,154.970754730667,0.0466195300724025,162.470141705848,0.0465303025750779,174.3906874815,0.0476031131850289
316.174037900216,0.141905696844791,125.070955466541,0.0794957886408262,100.441015372874,0.0548656838562431,114.826194676197,0.0553890413193303,132.29023630881,0.0584976928548289,135.499511105987,0.052585635853811,157.308370925765,0.0593417510821209,161.102198047599,0.0556889597466108,172.914610395771,0.0577711426045224,184.171386261566,0.0565897841138757,194.583073524026,0.0589972883129239
375.988727742442,0.141451626381794,148.651395311956,0.0937752536272286,115.661496992824,0.0672652009657399,130.165984656727,0.0669833969959201,148.787906706944,0.0705667024639841,151.199094389785,0.0638066494944309,176.912219071658,0.0733340491144678,179.767347722719,0.0676742742202957,194.47046067726,0.0705851822470321,205.49543657772,0.0702223031857811,217.123347050881,0.0720986575986859
447.107386693348,0.142170376208608,175.296749317462,0.109634830762519,133.199377081538,0.0803952681528165,147.548798266199,0.0820729364266576,167.346794231171,0.0845254241956262,170.051831736221,0.0773958305685149,198.970270573053,0.0890643082088957,199.039579645607,0.0799556449984688,218.711799917006,0.0864496834610701,227.497585767657,0.0862255326469462,240.385056722335,0.0868823028427841
531.66722056592,0.143810964290379,206.683359273251,0.135049023545697,155.84197589866,0.0941552311865221,168.578076795921,0.100056465428249,191.197247343506,0.103133102232499,191.257224265947,0.0935843369577312,223.779962575,0.107964783791636,220.361809712694,0.0966295632224512,244.069926541592,0.102632535535456,255.869600843849,0.103862672785291,268.237151444955,0.105421728857098
632.209751605864,0.146170984747697,243.723370974362,0.159383439823659,185.23870154763,0.108348028018231,195.976871003902,0.120777629318122,221.914580105893,0.125874100971301,215.112180679302,0.11230495883909,253.66201046229,0.132658160633385,245.895219233695,0.117057298067961,270.219814463675,0.123502574487516,290.038174185865,0.127414312882865,301.669977431518,0.129615116727138
751.755965697773,0.149165683062895,282.889891656213,0.192313235395106,220.160589211924,0.128236687896168,228.577081022551,0.140075106305415,261.657011957359,0.153414448572538,245.765956424396,0.137764784675663,294.439002985833,0.157837914983634,272.250302999413,0.139325181947615,303.916596146036,0.1492614317578,326.200260100282,0.154879587486089,339.293954569374,0.155890273779427
893.877454710108,0.153814388001023,325.773133797171,0.232415833903811,261.667269150303,0.151562789240479,270.003092884581,0.158349470760606,310.070712012526,0.17813013834695,288.859610166032,0.164144843714384,369.607338208414,0.216057942399348,309.62935288263,0.173794137750066,339.161181465308,0.175984585416946,373.295001587874,0.186352238541559,381.607256566043,0.187964226625171
1062.86739380563,0.15860796847056,375.144005029127,0.283920716342791,310.983281983799,0.181988687220889,320.914889262762,0.18564998911972,376.513597634265,0.214189314782655,358.92657317514,0.200124105108054,439.283863335106,0.256299857456465,364.049595668817,0.204783017816213,394.863394991565,0.219676370910366,425.854506865095,0.222741697162312,422.48442814418,0.227616777598685
1263.71714439086,0.167124970062909,428.606903637347,0.347187451742396,369.607338208414,0.216057942399348,381.41445789494,0.219817225731144,448.119987843807,0.251339429985526,416.634208665271,0.231367110651149,522.098157023226,0.303550577809074,419.674153173393,0.23360128255134,453.296493906763,0.264403322129004,490.319384427954,0.285000920829727,482.702671896215,0.276784055763394
1502.46704812571,0.178084322949518,485.849552004046,0.424043402847245,439.283863335106,0.256299857456465,453.346875563252,0.255455449469587,548.212731324319,0.298683509883915,486.366906388469,0.270187685972329,615.673215734177,0.356606492834911,531.024058740644,0.288690745348784,538.752464652388,0.313147974421058,582.744409290881,0.339439958743329,569.288842120275,0.312681693552228
1786.18467826654,0.194375480614955,550.71767732127,0.523645866894422,522.102205322325,0.302822345903233,538.830773737852,0.299361843901173,630.479822872787,0.341576923968285,597.193960084645,0.326916839253413,753.259411525893,0.408510266674528,632.382657982587,0.340988221505215,630.339567524798,0.365948179955062,687.159602947491,0.404093275410185,671.321056137701,0.367465395255123
2123.34078291253,0.216446287248843,619.360496743394,0.643210898562667,620.513468912351,0.361532851571329,640.495248137889,0.340520081396952,764.822244598255,0.407468004410744,697.519076794525,0.376939752544194,863.100381225553,0.460026309974213,751.619582420138,0.400631348727119,763.576903616079,0.414411603132616,823.159658433706,0.478809069344001,797.813414608846,0.446480852489599
2523.85065967114,0.249665338052051,691.114906464069,0.783085704143869,725.947697273861,0.431992787063731,761.231582027773,0.405034015082163,876.790811193997,0.461898380678341,834.706096018256,0.442134916093647,1109.61770493578,0.583747823266309,852.225221720258,0.451216629767039,876.777516400272,0.46407306922523,926.079382081072,0.528591591019914,948.15741129556,0.539383024592801
2999.71963494517,0.293569895327196,765.180721387324,0.935067297994613,829.448931168829,0.519596843172036,876.767268467695,0.465756377185079,1145.51753623851,0.586553170236985,1014.80985136865,0.532904662488426,1426.74635659845,0.709040527792689,1162.4263730218,0.592294227014831,1186.98564278521,0.602274925586564,1116.60730604565,0.600612476695591,1083.66457738717,0.591264529662648
3537.08291988355,0.353227723240816,847.184524569499,1.11635825277099,940.234440032264,0.632874394601194,1286.1707380961,0.661015829525705,1489.56415410258,0.760697084967956,1216.57207551468,0.618077006896617,1725.74277320344,0.826703548205311,1494.99905027727,0.73048729190906,1393.57435601976,0.687164633935897,1443.01743110517,0.735381955941447,1382.80434540757,0.66272216152358
4105.38704139821,0.429682962983901,945.322659598384,1.36369289879886,1065.84393053409,0.764845965989266,1483.65753833119,0.769127114563088,1655.82556364588,0.88814132902601,1510.2362370115,0.741442201859837,2031.30529906961,0.998537658962626,1834.44871290448,0.870236184375139,1643.23734494534,0.82352555484044,1746.75472842887,0.865580813676153,1643.60264060215,0.768729607930998
4690.64329327146,0.519042312416427,1063.1258255671,1.68691989544708,1198.74570398749,0.92686353993534,1681.93312527553,0.917918553724307,1877.0295882358,1.07405222790652,1860.0172184897,0.914100122115564,2339.30635159988,1.19471658539379,2146.07642795086,1.05065565342405,1953.0997203116,0.963447718833906,2079.76846248138,1.0134450207419,1922.99169316526,0.901376441169238
5275.7734738489,0.61995601536091,1214.45160384282,2.16164574831312,1316.89347739865,1.08331009276885,1906.65877477256,1.10396912941656,2127.69382384601,1.31615189835713,2112.12899791521,1.11582443912965,2651.9400361312,1.42427158859103,2471.4870575095,1.25594689496731,2321.38429880316,1.1283474323762,2471.61197894541,1.23643565614515,2358.39974433294,1.10445819929797
5933.69336420211,0.748333467494822,1376.60508667524,2.66568494060673,1481.01299775522,1.33662092432905,2153.98431074197,1.35538193427865,2392.94224773367,1.60678580122796,2394.27412975415,1.35238379600442,3006.16651253544,1.73127995661741,2868.49550202021,1.54206252720165,2754.40558218213,1.37703121320021,2914.52645116054,1.46335057630004,2802.86305655271,1.32918759269011
6673.56078899037,0.907452395386144,1548.28210208151,3.21363611789012,1686.16709075329,1.63368155287757,2422.27932319811,1.63953424682306,2691.38350655994,1.93342020642737,2735.50822838077,1.65020250692313,3381.10460201285,2.07994838461965,3329.59205544352,1.83876253814063,3250.1167555355,1.6539354644222,3409.69140555929,1.75735540561142,3304.88243952807,1.61125133538822
7446.86217148452,1.09776980372019,1755.05687371375,3.92935347201482,1901.33261519214,2.00249733041787,2755.41820667297,2.0016541907128,3026.89494477958,2.36258820072951,3076.4846490647,2.023757924248,3802.72500581542,2.51539655287696,3834.30227878576,2.22618536624761,3818.16842925136,2.03901270235432,3957.76045269556,2.09910455652476,3835.94791393621,1.94910048423932
8309.55414352517,1.33873841906592,1989.49613482563,4.76758826358448,2106.63902696574,2.49881858618567,3074.66087520144,2.43183592389327,3377.6046181134,2.86673032998423,3433.00972480529,2.44019946814604,4310.39927155069,3.11650733934152,4312.67723120953,2.64599765989788,4279.766495353,2.47563092233802,4485.97384389566,2.6293598544878,4424.9573944525,2.39191922579938
9272.29883056992,1.62645086013646,2255.27567198928,5.76556751599378,2314.07907345787,2.99552364395084,3430.86312009063,2.96191306352159,3768.94909285718,3.47844909337731,3830.88259839078,2.93494032991772,4847.64337812604,3.83171920010243,4774.54114322441,3.22574230388081,4775.76364541598,2.97980395329061,5045.57143284821,3.14081454557008,5036.71221683057,2.94169419302647
10346.1248423742,2.00353375900467,2576.83338635275,6.92298928638059,2582.15674071801,3.65306330506383,3798.45236903541,3.56326323362599,4172.85473521874,4.15581304701244,4274.6417289039,3.5881991617323,5409.19232590341,4.68163698114227,5285.77307091243,3.95447888753427,5329.12892756944,3.61065050567312,5719.8297255132,3.7546156102904,5720.82585818867,3.55744502560801
11544.4514345225,2.45874310917286,2990.91724415718,8.36641905971333,2881.29023338531,4.4549377995238,4205.44006831523,4.28221201315727,4619.71409620728,5.07667752323274,4769.88221474017,4.36483839528389,6083.2654253773,5.79235673495667,5898.51653575745,4.7208194200777,5946.33219872712,4.43937219283943,6432.66945544132,4.63285031025628,6484.59491785854,4.40272725604184
12781.0259621168,2.98097461144267,3526.64930088189,10.1148064345809,3215.06419800997,5.43966932729888,4656.04261414135,5.14352380139224,5154.78653482065,6.23011507624519,5322.45576847033,5.32295280210678,6841.33896633272,7.16659507777805,6582.11909038297,5.68149022613693,6635.44474653703,5.35064560597775,7121.79201360877,5.59432788047499,7292.7040719306,5.44185260371318
14039.6833962095,3.56453992646084,4191.55862932914,11.9253158816543,3623.23641972772,6.50540558844679,5154.7781602517,6.23325124080842,5751.95764523362,7.59448587480514,5939.01884247016,6.49955271909183,7634.13131876032,8.65218987773284,7230.04282676634,6.87396453599625,7404.32240113619,6.47472178034068,7947.07006068178,6.75767201919269,8137.45476010347,6.65728643569497
15543.2438451765,4.3465874930434,4982.20671018273,13.7335424173664,4034.67996635112,8.14520291886607,5751.83304988145,7.64561737191873,6418.19680326288,9.30825904331324,6626.82807515975,8.00240680742015,8518.06797478182,10.7254075710051,8004.85144708787,8.21598757521073,8197.70413172035,7.76915054630379,8937.99695630384,8.19082636039832,9151.42967015568,8.26016614432343
17073.156076143,5.27008707793532,5922.29980833088,15.5647073357713,4609.54563440474,10.0467281042601,6417.97088589583,9.41031162006681,7161.62466508237,11.3991972989922,7394.5400914567,9.75163025913377,9504.89385831515,13.0632681604993,8932.61669619259,9.87038624869579,9075.98295033335,9.35892359146508,9973.34371854064,10.016040035459,10211.9856973853,9.95302336722965
19109.8295188505,6.56347691248642,7040.29471933823,17.2443737000716,5266.19590054065,12.4820800848827,7161.61303016421,11.4049355170156,7991.30536363714,13.8839265683234,8251.00317916343,11.9672321941598,10523.0740678116,15.8047009207088,9888.97490330004,12.1373833510071,10048.651472556,11.1724956154222,11041.9113603079,12.0480569146822,11484.3519559607,12.3852656893962
21550.4616490426,8.13018704889667,8370.05396059685,18.608119462471,6063.8922177214,15.5589181137484,7991.37027812337,13.8490342756781,8916.65261724068,17.1783108579511,9206.92675878312,14.5574513041043,11741.7628388815,19.4636197473252,10948.0465427314,14.7895795026431,11213.2044421196,13.4554389539327,12224.4382536566,14.6881240346507,13018.6405870796,14.9499820346619
24094.3469424123,9.92098726048203,9950.97936084364,20.0775715962864,6983.05872913813,18.8519277961555,8846.82240930247,17.1092270553129,10028.4994759451,20.8073787367835,10193.4642365496,17.4653406027721,13309.5475686554,23.9877981834777,12121.0986635199,17.7661755347905,12512.2053178011,16.4123341020003,13641.1084876061,17.7046517280586,14413.0533908489,18.1519492777069
26673.2891376787,12.2971310484773,11830.9340409967,21.4227418740458,8041.71051755924,22.7035089565574,9872.74700876041,20.187132650763,11279.3870373006,24.9271833875028,11374.430566061,21.2466984982356,14968.6422303465,29.3678245742049,13524.7747080192,21.9201772465554,13851.7786354093,20.1947653575137,15102.6641185142,21.2899567950156,15832.7306767194,21.5783666051325
29299.5511538452,14.7801954652446,14064.7682165051,23.5139098694823,9482.04986459281,27.5279779094165,11104.0225211595,24.308949790059,12685.7995287224,30.2312797816771,12792.3128936016,26.0064922063092,16702.9086579584,35.6793551740898,15330.7053715145,26.974749632482,15456.0907523947,24.8090790825242,16720.4091687639,25.7949419370505,17528.6621062272,26.1516903913511
32437.3229505215,18.0268872128456,16721.0707979718,25.4806913238206,11269.2380386443,32.9440738336503,12488.5309908707,29.5093285060822,14155.9855192548,36.4006038590676,14386.9538510372,31.8242564494394,18638.4856425943,43.075484568469,17514.8017140155,33.4133479360084,17246.2725684302,30.4457820912308,18658.6583041217,30.8108197530334,19558.978919123,32.0517417339749
35911.5530158005,21.9062284653765,19881.7546281733,26.4718678111079,13394.2930500136,38.5106332749269,13935.987154648,35.4271673341159,15796.5228764712,43.8562578764236,16181.0009989181,38.4807801288092,20798.4890897253,51.906737504185,19697.3271275527,41.4076713389895,19243.9562090196,37.2692632854867,20819.617149215,37.8991351971228,21824.7713632202,39.1119334724966
39447.1375655734,26.3876189896666,23486.1705675705,29.4711714019829,15920.886038601,44.3107600926773,15673.288964706,43.2712433184676,18333.2731105847,54.5166499072034,18198.4663399186,46.7668235708642,23026.7387781841,62.5631988414521,21805.8632558159,51.1579291986182,21473.8220320878,45.1083353741361,23230.8508722903,46.6165077243525,24351.5259185412,48.6569863955888
43672.2491244328,32.0460031759982,28182.2811786144,33.6143565416085,18924.8021493007,50.3815693225453,18333.8575303463,53.9809692008278,21618.1842119241,64.9143244036294,20467.9910882716,56.391912384394,25897.1952203755,76.5304992558205,24142.6902170192,61.1469148835434,23773.5894650687,54.963246848369,25719.3589414215,56.4127648726147,27172.6722337729,59.2629470683862
48349.9374699389,38.9095734600398,33392.8829579739,38.7209524698231,22497.1263093932,56.0080110712322,21616.2994476906,66.6914439365142,25291.0611308329,77.9139070651532,23363.139057754,70.2063385287431,30056.3066039185,94.8368476354136,27364.8761456409,76.5608864884311,26528.9886779221,66.0066362762101,28696.0877660417,70.8805211996108,30560.3251172268,72.218714305979
53525.387017083,48.143227611217,39686.9163157061,46.3021660797185,26743.7353944375,62.2929494761455,25489.986633102,78.8999271886087,29821.8034946429,93.5950147751526,27357.4297944205,83.2951873875234,34884.5590424485,116.292713296517,32261.0167884618,97.5293495261234,30072.1957471748,80.5148706820873,32269.9059196489,89.5512741860147,35003.6491028062,91.2480495761122
58795.7355263751,57.7977196668373,46427.5250177427,56.3593677382914,31793.2459740526,68.4098822432074,30300.5510786012,88.640726432606,34890.2090776676,110.602502201018,32512.1988386733,101.207183683492,40491.6626025465,139.111953814628,36767.4900476518,113.871647960932,34220.7235181866,100.371382119059,36102.6457033612,109.453188729007,38959.9613761283,108.081929782327
64583.7145091504,69.8261746635013,53466.0305308716,67.8900352809741,37793.6843670677,76.6671327685178,36020.4725776668,98.3165372330456,39550.5056883432,134.526264070898,37151.448908289,117.877956592115,46818.629110727,162.792239727332,46355.4224297333,156.854795695933,39758.2705543101,134.976174899881,42780.5791133621,145.221926315016,43814.8710163216,133.850643363928
71499.9977477487,85.2270689725433,61085.3174918051,83.1519477528268,44923.3142965351,87.8924396452054,42812.5462844126,115.22391280858,45559.8846300216,147.892096567462,45448.7417491616,156.974064882542,57645.1331209024,200.346732061858,54996.2005192428,187.733501207606,45191.9450087371,158.98428374805,49267.1860183579,173.852341856164,50056.2688284677,166.528427799583
79154.8038722167,104.900988793615,69246.4046727797,100.281420505333,53394.765057003,102.623044680621,50889.1401496892,131.953616361503,54157.0505446725,167.164595669638,54135.5778718502,189.014595587737,66388.5087920198,236.587940038306,63833.4401474165,227.279588098742,51906.9180601985,191.256776588514,57363.2926653275,211.576773579695,55852.1434879284,206.446975398113
87629.6691596833,128.873017467242,77881.1256903997,121.390356694102,62963.2213818188,121.409138492819,58765.6541717456,152.727423731318,64372.2341151318,192.871615572883,64344.0392091678,220.905218352097,76456.9246966742,280.654280846106,74090.0176181554,275.965023346642,63442.4103702624,244.681760278401,67421.3946684464,260.605881805439,64826.2373143325,250.755364819158
96257.5562337723,154.976569757872,88290.6364489002,144.114252212015,73658.5958812118,146.905896713093,85032.7646544508,218.147813988827,76509.5406420002,226.788790294606,76474.3824565436,261.491071424788,90869.6623230557,333.539972022685,87364.4656015579,329.555669016519,72917.865218565,293.292888455247,79756.4460517487,327.815013265087,75241.2218284863,305.867647443497
104901.872674416,188.3805577748,99297.5478998946,175.838319819292,85493.6675762169,178.493579472238,99648.203803639,266.488231076119,90931.7961302078,269.892348528264,90894.9047585636,306.042537649528,107139.059617955,411.658785659856,102201.339134398,402.977663031624,83972.2707875641,353.41348468839,92811.358449092,391.129010076041,87332.0160164477,369.748986731716
114327.382834653,225.964851906671,109068.153139682,215.140210050081,97682.0625386562,215.218887126837,114755.421875862,320.705223504279,108062.909798013,330.315975127679,107857.984909967,365.086726412876,126330.999511586,496.188602474608,118625.71981366,485.535298324125,97468.0605269987,424.557643069245,109657.244525627,465.080522104506,102974.284210309,447.841874413002
126567.378574145,278.07242435661,120757.97305722,256.145233317854,110729.838963304,261.514336398565,129319.042697186,388.426121816431,125431.421973665,395.888440320778,126376.387649632,443.936514235125,146643.099191057,585.425882801736,137693.597772182,579.76716653171,114727.854182027,510.101256096594,126289.520368312,549.320592729491,122367.502859515,557.39839651362
140120.679907349,340.02395829884,134746.087488276,313.276245577761,125518.108744812,319.616107146328,146019.310923788,469.274270843045,143312.576296231,478.336692131145,145533.691308776,536.596995006419,168138.936246664,703.009690596875,399360.076574767,2776.13677608113,132373.644665978,584.452082451203,145425.463070139,675.666120891602,144281.402668088,680.460024992987
152709.781498946,408.562079128039,150341.466414976,393.601368887488,141171.193921471,385.596715503801,164222.998678425,572.655139755012,163731.244887851,590.7498290045,166282.41423321,646.124713224368,382571.3244554,2356.10601510003,463912.960666833,3720.60989342586,151234.692661684,720.444820556896,168789.094157638,824.812891837965,170117.914199427,833.400120025372
167745.295861118,491.375343002145,167747.049423264,489.786722094384,158777.456535297,464.186506417961,183333.873215192,697.136311006429,185593.730631756,727.157560537344,188496.155364293,781.576029055822,425764.450620036,2888.41443180213,521754.495881391,4520.83432345145,175542.708033657,862.430934469569,195910.342679793,1000.40035747351,199006.037930121,1023.12175755723
187188.882382574,588.521105113568,187201.452727456,576.405452575459,179367.317499138,576.063949824301,201091.773609249,825.819394257312,199148.794302289,819.324202264737,202270.101893219,871.382142729298,478792.112344829,3642.53953943224,577622.188562013,5539.01191053244,196937.889971673,1006.27501829121,225606.940842085,1211.37985045847,225018.316164475,1206.65727154946
210520.13506173,723.361706354975,210520.13506173,723.361706354975,203376.101889237,695.481882325063,321116.705826327,1855.76261893462,341094.180789283,1869.08334708446,362466.625779514,2319.46583901974,530076.822464886,4418.05921552014,649603.480015591,6852.49747674227,238335.299581165,1305.96063532799,257765.886474112,1468.86468775371,261430.850999116,1495.23029246665
234898.866671649,892.986063075496,234898.866671649,892.986063075496,231252.135381086,864.652001805595,384579.207912348,2367.45831029785,378606.173341576,2297.15178375142,440328.034446228,3364.42819975381,577714.512739702,5271.46232086393,724852.461331194,8375.35466063926,292972.033875272,1771.11445850326,292202.22579845,1774.38150754269,303883.376134492,1875.24858487605
258030.153522462,1069.36844403968,258030.153522462,1069.36844403968,256017.840532831,1054.2541348227,422390.147546572,2962.33858983164,419154.59095368,2796.76629207453,499708.79346355,4325.81049791574,627903.333719963,6540.84109434232,157785.272793956,690.202526145834,341778.952451724,2264.51537108144,331228.507574538,2164.78707120825,342160.039333464,2271.99873125639
285660.335149236,1308.51734808545,285660.335149236,1308.51734808545,285660.335149236,1308.51734808545,456752.121653897,3503.12991276828,460421.436057543,3368.90503242255,551067.420123299,5224.36056332065,713592.253176371,8134.64451516948,179146.189211531,795.597643169158,384373.08063953,2795.17061548414,372524.620908699,2634.93214108149,384373.08063953,2795.17061548414
316246.835278419,1604.8459663147,316246.835278419,1604.8459663147,316246.835278419,1604.8459663147,501732.223456979,4189.44111572651,509731.857659378,4102.47857275694,614906.581967053,6371.14646209833,197057.684006275,866.359151220578,207290.735588716,963.930252726667,428916.986206981,3370.35065684369,416625.083072818,3193.14626953864,428913.50208288,3378.84217033803
347387.085980403,1924.65776249603,347387.085980403,1924.65776249603,347390.378168582,1919.01584830334,559871.165352522,5066.59306474038,559891.934448945,5008.70541048605,687646.405779369,7912.64973259634,241445.518683958,1087.5395925125,241378.885192456,1184.61708015602,493044.304148296,4146.72397030301,471176.539308549,3976.41709445822,474877.117279912,4041.04416518265
384585.455918638,2355.57374041381,384585.455918638,2355.57374041381,372717.329703402,2244.88119249699,619831.883312347,6171.73320282628,637918.904680453,6391.83109210646,738170.821224747,8824.146244376,277584.016006615,1346.13615889791,284631.411142513,1530.2208360465,568735.473610516,5132.64329805986,529919.233098826,4844.32443795121,534057.930828171,4989.86792952391
