s10x,s10y,s32x,s32y,s100x,s100y,s320x,s320y,s1000x,s1000y,s3200x,s3200y,s10000x,s10000y,s32000x,s32000y
0.796389282427363,-6.51638286730387,0.679736511582459,-10.0132716782792,0.68217833543102,-8.83542594914589,0.830947854668684,-2.41400372024383,0.859841342966246,2.61924601950582,0.859279913530757,4.52510811383409,0.859043387814486,5.32840536020386,0.86589244043773,5.43869379755611
0.869214956786839,-5.73621750470439,0.741883881354146,-9.1897912680814,0.730235207879881,-9.57518224901759,0.886017027267098,-3.39619760770408,0.938915281380341,2.01332985895746,0.938193330652239,4.25783687087299,0.937903440116369,5.15957740723905,0.945357475731093,5.34319883251272
0.948707843473092,-4.97967853170402,0.809685981979882,-8.26786756788725,0.797333453206759,-9.97371121197376,0.944763832300023,-4.46502159036107,1.02530125341889,1.2932194820134,1.02436495325028,3.95906377511307,1.0240033859788,4.9891743616343,1.03211984545387,5.2345953779846
1.03546505590677,-4.20738863230425,0.883694178700734,-7.37744572049193,0.870448661564604,-9.87477341614864,0.984765099498876,-5.17402847994508,1.11519337211434,0.531167684773235,1.11847998564444,3.58547377895597,1.11803917964398,4.73568517927268,1.12686802130506,5.06646379117558
1.13014992099001,-3.41934780650507,0.964456577146809,-6.45552202029779,0.950086428096517,-9.21667773314457,1.04857455013502,-5.99437374935255,1.21301546045752,-0.348228514142505,1.22126175163936,3.16463100360064,1.22068085809102,4.55286890357697,1.23032263579527,4.87794718021151
1.23351125830769,-2.67462202830426,1.05260425773112,-5.5454115149032,1.03692632876886,-8.32231815414939,1.12255553505227,-7.0275879341113,1.29852338435846,-1.2129093490195,1.33354398763616,2.62250609496988,1.33284196100173,4.15900896523206,1.34329144516397,4.65399098484878
1.34633999631374,-1.96061055658229,1.1487959001931,-4.6037991567098,1.12268317461226,-7.35934911349436,1.21615922802922,-7.90079772265828,1.38285839928628,-2.03851453232242,1.45618811255868,2.00280787382204,1.45530937613747,3.76415521843575,1.46665091743743,4.39459520508738
1.46949983854285,-1.26786283549952,1.25380672519278,-3.72912823571387,1.21071190206666,-6.44285717657082,1.32787592888056,-8.23107267121701,1.45854000787263,-2.70612845986075,1.59015284247662,1.30750520595704,1.58904164777632,3.34725017468028,1.60134716280624,4.12023604524654
1.60391911116012,-0.562514373297232,1.36840360740856,-2.82689319351899,1.30561992396317,-5.47502888693809,1.44947933980586,-7.8053031526042,1.54123215696742,-3.70548809355709,1.7227229497042,0.474839468697425,1.73510508256756,2.85946596212747,1.74847847294973,3.73798303956976
1.75066716680489,0.0877058465071325,1.49353904412546,-2.05066556251937,1.40238578866375,-4.55697372822783,1.56941241338854,-6.94809866588297,1.64512848367791,-4.73867627562831,1.85150716602018,-0.34877135130233,1.89470193810218,2.20629702238089,1.90920839616938,3.23310701585029
1.91081514466882,0.778484701789976,1.63009785411329,-1.23899834712108,1.51837032941263,-3.60001337431036,1.67900985336707,-6.01700981907754,1.75420084468636,-5.79609854602064,1.9899961515037,-1.28580342556893,2.06911467878005,1.36134180261867,2.08475862899963,2.66508425882468
2.08572370056691,1.31464196291863,1.77915561597019,-0.448594882361984,1.64403144913552,-2.79224929545394,1.78911875448398,-5.10200462172919,1.90054834868729,-6.78354422008079,2.13041689121968,-2.34480037675528,2.24159468776245,0.555835996118667,2.2765872988694,1.92180965056462
2.2765817102934,1.92897257185578,1.94188844063483,0.274079598879657,1.77999759622991,-1.82916358127003,1.90641955268871,-4.1426015005925,2.07517241685808,-7.16894741103745,2.24459665694561,-3.34925618402771,2.40927394722866,-0.396356344807359,2.48620298490439,1.01898852738744
2.48489750952194,2.55155366604976,2.11946999013614,1.04610698283944,1.94267660926004,-0.909996293195782,2.03950636135003,-3.14714168027283,2.25605286973324,-6.56303125048908,2.34601167162442,-4.24221771567968,2.55863903786085,-1.29236224156186,2.6936778052617,-0.0320025507972979
2.71237813922824,3.06316573353934,2.31336648204709,1.72291626649424,2.12027939837251,-0.0680085444786318,2.19937117299444,-2.16256490556874,2.44259657145535,-5.55409283945357,2.4618636185633,-5.19788773207734,2.68498465238575,-2.24107091102406,2.86068672036736,-0.94020083132023
2.96072070397528,3.5381568971503,2.52498916279618,2.41375137508564,2.31415360008521,0.730270383480162,2.36229510987996,-1.14298408807097,2.58194932263591,-4.47320891783347,2.57318482711907,-6.19253649451978,2.82910872018054,-3.47473551183787,3.00200006059035,-1.94004532086384
3.23186449938926,3.95605095256342,2.75607230147445,2.99703015769253,2.52577436738578,1.50649801447979,2.5474930094323,-0.194592879140846,2.70063321142829,-3.67633515972981,2.70026412607547,-7.15790083109421,2.99309371961338,-4.91141841229636,3.15039018206153,-3.02892629713743
3.52787861483841,4.34178686657774,3.0083606513508,3.52518069790149,2.75677534322138,2.25279888532054,2.78034861641261,0.689922370854706,2.82840956076766,-2.75353996932501,2.90215830137777,-8.01438754304098,3.10365856334789,-5.98598415707685,3.27988630470076,-4.15851726226818
3.8512317833045,4.55596894055851,3.28385964772685,3.94990015475434,3.00898592347485,2.91877003152431,3.03450700149784,1.55671782865092,3.06198069681218,-1.46027546049352,3.1656717833389,-7.62409423888822,3.22580169218351,-7.19512395062504,3.40782341890515,-5.22203319290358
4.20421557800433,4.77487629245911,3.58464773177218,4.32618551292902,3.28441689144305,3.45479603493298,3.31199694719257,2.3368831912504,3.30193678679695,-0.42760585718324,3.38312060177703,-6.44418109164691,3.28437478462572,-8.14891602226801,3.46223243023545,-6.04086443430917
4.58960487651138,4.96018166804098,3.91307354997173,4.63776081514613,3.58508393837863,3.97113338034238,3.61499362639156,3.01072980065388,3.54663369817173,0.511625547019554,3.48389584348209,-5.61577960712965,3.37859539027088,-9.19067649456508,3.54169787082628,-7.06582157819296
5.01087355406655,4.82416814507493,4.27166952085979,4.8948641635653,3.91338600374227,4.4047783621549,3.94583230316568,3.59400858326076,3.83999280646686,1.44259687237801,3.62437922139017,-4.55522769530139,3.47551035380293,-10.2252177922624,3.62896965596366,-8.2485574205224
5.47108017146555,4.54377113011432,4.66344520373334,4.95311206619194,4.27203520580904,4.64508072241469,4.30722201225701,3.99221398067461,4.17440809728481,2.25406262243863,3.77061908911189,-3.56562995668189,3.71183343269141,-11.4439009914762,3.70357334373641,-9.42066596628991
5.90310496070702,3.95641420067224,5.09150753777023,4.80791050282624,4.66370953089599,4.78772733899817,4.70189458153762,4.27622516169276,4.55622217316119,2.97909974264018,3.92279451983679,-2.60202124662141,3.91779558054876,-10.522379165321,3.7938978628288,-11.5465641853035
6.26938934728484,2.9132746501709,5.55924474420629,4.4618846278681,5.09160602300173,4.75146968322837,5.13316063364398,4.3160969835201,4.97336843047253,3.46393523525077,4.09752479072171,-1.7089589823006,4.0431106530359,-9.26463106226695,3.76472694094679,-10.6435101995932
6.68502648861691,1.86662384664165,6.05104786459182,3.90424139372779,5.55921473545451,4.47763555426751,5.60401341801815,4.34021787894803,5.42911935203887,3.72694518106971,4.29710883549657,-0.789706224083101,4.15603223877695,-8.15507750384499,3.87457732772288,-13.0785713696378
6.98730324579688,0.875550294477177,6.53734617198843,3.02341982754805,6.05111972491352,3.86958935564909,6.11911332476986,3.86030912959493,5.92719856342872,3.71225938146119,4.5423880537471,0.211165179056676,4.27562665309002,-7.11984115073269,3.93864781986608,-14.3705134169671
7.21616588350357,-0.037266765453742,6.97752084462361,1.78871781106691,6.51533282616947,3.16462744234467,6.5987650575239,3.12238714969039,6.5572602450469,3.40444883670895,4.85957551324267,1.15609077717825,4.35684890738965,-6.15294855566824,3.98330534813774,-15.3512531354387
7.45307664144466,-1.16617778506986,7.26127635226199,0.583608878477964,6.92924712573081,1.93897868362657,7.11089176523472,2.1008289006106,7.0063156244949,2.64764739925093,5.26142515738536,2.14761566402775,4.46079546657736,-5.10495944668163,4.21282601543754,-16.5095280837411
7.69184271326604,-2.37742768819042,7.50532298653953,-0.595500354083523,7.3364060575828,0.511753230663754,7.39793511824841,1.10038747673316,7.50527656465095,1.75077168389571,5.74252888384736,2.94116931406673,4.58555290403917,-4.10369350725559,4.3346392938629,-14.5226849833006
7.95052921138579,-3.43940073011485,7.6955616527069,-1.45964982413242,7.13371068484045,1.38724261293838,7.67092363195038,0.136555849007392,7.84464274386243,0.75962937768743,6.2635262265854,3.31515674638995,4.7327538276196,-3.1708082611893,4.40181854590195,-12.8338917170415
8.19006836495951,-4.68587796677833,7.86626121038949,-2.61413003293425,7.66946886051569,-0.831040403365211,7.87069434766557,-1.15379885932211,8.13394679179522,-0.1438419290795,6.84331300585908,3.42886195146605,4.88462566820505,-2.20543672942424,4.47089967213124,-11.7068946181332
8.31313742503349,-5.52202207601373,8.01496653789039,-3.71092004269595,7.85734088129895,-1.90838735551062,8.13567333376531,-2.42616119401327,8.36684457987729,-1.03039014748241,7.47200200699257,3.0749606133082,5.0614897304395,-1.22037196090224,4.54110538776481,-10.6058865477839
8.36098844784652,-6.74811074069235,8.19561562457349,-4.70595596791961,8.02484375417292,-2.77234890816962,8.31925591059419,-3.78845062014141,8.57258970880391,-2.06874249781729,8.09495622195727,2.23587783195994,5.28675174576766,-0.223353582345343,4.61970096415361,-9.45498558656146
8.48674291644619,-7.62450174832123,8.36861102277696,-6.28809220872125,8.22770778369683,-4.10913378190788,8.4547321280424,-4.91281427927877,8.78352460535042,-3.15040989575054,8.56289828892806,1.2318641291785,5.54416516358073,0.746433398070254,4.72175344188578,-8.02189399228886
8.6201281102999,-8.89214515721037,8.27203185659542,-5.27591380035002,8.3785491506386,-5.23368451600164,8.65341710128519,-6.16943233767095,8.99987237250901,-4.30426903968107,8.91432854009037,0.280947735391026,5.83737632408675,1.70507742659537,4.8150541239265,-6.91133963614784
8.81284344483099,-9.96372627695721,8.56289970128449,-8.08151355504782,8.49313755223753,-6.14891910069767,8.80556318991412,-7.55225124160046,9.22167450337234,-5.4978336439101,9.2433287103135,-0.700490657052969,6.20951228234903,2.45928050639494,4.91022567055755,-5.81698831633065
8.98014528156661,-10.7495965753694,8.66267479082124,-9.28943928009687,8.58808650409794,-7.33873995561896,9.03784481535274,-8.82895294246345,9.62394164364091,-6.68902767266592,9.50873224669489,-1.81444287534733,6.78850959918334,3.60828209718395,5.02689844270834,-4.49250482017445
9.38156622390411,-9.34099504150388,8.80482580460738,-10.3823976892822,8.78653706521125,-8.80743569823271,9.35334733482051,-10.0034646152796,10.2344445218447,-6.88228665557847,9.74247263331584,-2.82752811458315,7.41011691902238,4.06030315979577,5.14707312167753,-3.58168002858268
9.74347298875912,-7.00749736293841,9.13889538033776,-11.1997308137241,8.85001451030781,-10.3524650938386,9.76191960926781,-8.64618284196418,,,9.98224275634697,-3.92363386171586,8.09010613723394,3.98466818802746,5.29100441540079,-2.56958532725705
9.96779009240631,-5.51646499044975,9.87965538345392,-5.92080751504559,9.46858704000396,-9.93688417762682,9.91919119217258,-7.41304131354168,,,,,8.79879968917749,3.42068429025984,5.4606483963153,-1.52841246219483
9.5127954952014,-8.21433034243519,9.35027735990082,-9.88904670089882,9.63275614688402,-8.79124146770665,10.1605610232191,-6.00189799404584,,,,,9.38154171443078,2.55616294877517,5.63579436942403,-0.5197258828314
10.0095206670784,-4.12563644028314,9.48940650085808,-8.79199862063856,9.86585205981826,-6.90238408247226,10.0716235607505,-6.65207892973783,,,,,9.76644912725039,1.64134242798634,5.83995667837789,0.415526580952474
10.1718258618074,-2.9437467523719,10.0813417928635,-4.31297717499715,9.71259595315223,-8.08333328073739,,,,,,,10.0858743048621,0.863283293917018,6.07584528793571,1.28384218629654
0.314916981758003,-12.244590683125,10.1988573837945,-3.20629209924006,10.0632743677929,-5.52049560733759,,,,,,,,,6.32119349853681,2.18375715017427
,,9.65038573735317,-8.08365777485107,9.08904467631556,-11.2840881066417,,,,,,,,,6.93126556115725,3.66577483568451
,,,,,,,,,,,,,,7.46866512153864,4.37834977285915
,,,,,,,,,,,,,,8.15241694024026,4.87893619186915
,,,,,,,,,,,,,,8.90024304527562,4.89518162409738
,,,,,,,,,,,,,,9.64145109524285,4.30461345927309
,,,,,,,,,,,,,,10.1976638077735,3.62305622194618
